144,12681757.88
115,5797310624
153,37034384.47
147,3587848.742
143,37902407.12
138,142621330.3
164,6077757.901
161,124388623.3
145,43954693.67
146,16474661.99
142,170611432.5
173,135537284.8
172,141731005
171,45546066.06
170,360150762.8
176,240744537
168,161365477.2
165,269165978.8
180,259445925.9
166,410813819.7
162,562962205.9
185,4450940.551
175,561323573.9
189,11086801.83
187,833358.3496
174,87130098.49
182,5913490.476
191,1072468.34
194,3012373.448
179,2791791595
181,107481694.7
177,95756710.17
197,852718.3682
183,15167474.24
178,241760383.6
184,1135526526
196,3294198.656
198,8555501.353
201,7007173.625
219,12799175.83
192,4777537.42
186,6576002.351
205,3858553.324
203,100236286.4
206,4674280.778
193,3905146.084
195,3294198.656
223,200305489.7
221,5045281.407
199,10503467.02
224,14174672.25
204,52237393.94
214,2076285.823
200,1120254.625
241,6629605.363
226,17606069.47
211,14024018.84
210,19877376.91
228,18862676.17
242,76409799.57
202,66737479.9
215,1393139.99
212,1260587.787
217,7517294.602
253,18406304.93
209,1043421.055
255,6290225.726
216,988194.531
256,21905548.7
231,3862961.279
259,42193860.14
233,5376423.345
230,1588078.489
260,11710152.73
213,7931273.172
273,34813531.48
218,39274459.88
220,1582716.836
232,12278245.89
227,10276136.96
235,8959308.09
247,4195500.316
274,297852391.1
249,79418887.76
234,32292092.73
229,36971953.73
238,30233032.56
248,4281117.538
245,15775211.36
236,47326616.75
252,8556748.151
264,20141113.61
262,62176552.73
266,45344118.02
243,54738271.11
250,65154042.17
254,4182075.476
265,84141504.03
263,27009117.87
237,24379540.55
261,55127491.62
267,13438753.71
268,107188982.9
270,32978219.09
244,31889843.23
246,54876238.05
269,103485149.4
271,39747178
276,153966175.6
190,17976278.4
281,15986623.74
280,62311512.72
283,14580242.65
277,127165902.1
278,160842278.9
288,19835840.09
279,9831209.74
286,210988142
285,46815796.57
282,300628421.6
287,3107124.58
284,622726504
207,5174743.064
297,5038073.222
295,2853805.62
298,75847799.51
291,43927483.77
292,6792717.318
301,9148338.893
293,44877080.9
303,7955089.428
208,20428616.37
300,22755532.08
302,15197393.73
304,385820838.6
306,3294198.656
294,39707883.28
299,92616594.85
305,8297861.313
222,31145195.03
225,10418348.99
314,148479038.4
311,80616419.29
316,19160155.01
313,24053722.63
319,684427.8119
318,942377767.4
320,16850515.44
321,132696716.6
315,12776454.77
310,58797486.62
317,1236864.185
312,11064254.51
309,157567440.6
323,4410475.039
239,4643958.228
324,500270956.5
326,16091280.47
331,37507064.7
335,216332302.1
332,336945538.4
327,257575101.7
329,18739476.88
328,68047427.01
240,3448080.415
338,48580896.14
334,110262115.1
337,9828274.173
330,458924074.6
333,36433763.84
336,32725113.56
257,17404248.94
341,775825611.8
347,43292518.65
344,178363586.8
345,71598344.66
348,70235425.09
342,55924899.19
351,36306322.45
343,9832643.577
353,118117099.4
